0,11.11111111,0,0,0,11.11111111,0,5.555555556,0,5.555555556,0,0,11.11111111,0,5.555555556,27.77777778,11.11111111,5.555555556,5.555555556,0
10.34482759,0,0,3.448275862,6.896551724,6.896551724,0,13.79310345,17.24137931,10.34482759,0,3.448275862,3.448275862,3.448275862,3.448275862,10.34482759,0,6.896551724,0,0
0,3.846153846,0,0,0,0,3.846153846,0,7.692307692,11.53846154,0,11.53846154,0,0,11.53846154,26.92307692,11.53846154,7.692307692,3.846153846,0
21.73913043,0,0,0,4.347826087,0,0,0,47.82608696,26.08695652,0,0,0,0,0,0,0,0,0,0
4.347826087,13.04347826,0,2.173913043,0,6.52173913,0,6.52173913,8.695652174,4.347826087,0,8.695652174,6.52173913,0,6.52173913,15.2173913,13.04347826,0,0,4.347826087
16,0,0,0,4,12,8,0,20,8,0,0,0,0,4,0,8,8,8,4
4.166666667,8.333333333,8.333333333,0,12.5,0,0,0,0,8.333333333,4.166666667,16.66666667,4.166666667,0,4.166666667,8.333333333,4.166666667,4.166666667,4.166666667,8.333333333
0,16.66666667,0,0,0,0,0,0,16.66666667,0,0,0,16.66666667,0,16.66666667,0,0,33.33333333,0,0
6.666666667,0,0,0,0,6.666666667,0,20,33.33333333,6.666666667,0,6.666666667,0,0,0,0,0,13.33333333,6.666666667,0
45,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,15,0
10,20,3.333333333,3.333333333,3.333333333,10,0,10,0,3.333333333,0,0,3.333333333,3.333333333,13.33333333,0,3.333333333,0,3.333333333,10
7.692307692,0,0,0,15.38461538,7.692307692,0,0,15.38461538,15.38461538,0,7.692307692,0,0,0,7.692307692,0,15.38461538,7.692307692,0
0,0,0,0,0,0,0,0,0,25,0,0,0,0,62.5,0,0,0,12.5,0
16,4,8,4,0,12,0,0,24,0,4,4,0,0,12,4,0,8,0,0
13.63636364,0,4.545454545,0,0,9.090909091,0,0,18.18181818,0,0,0,13.63636364,4.545454545,31.81818182,4.545454545,0,0,0,0
4.166666667,4.166666667,8.333333333,4.166666667,4.166666667,4.166666667,0,8.333333333,16.66666667,12.5,0,4.166666667,8.333333333,8.333333333,0,4.166666667,0,8.333333333,0,0
9.090909091,0,18.18181818,0,0,0,0,0,0,9.090909091,0,0,18.18181818,0,0,9.090909091,0,9.090909091,0,27.27272727
8.333333333,16.66666667,0,0,8.333333333,0,0,0,0,0,0,0,0,0,25,8.333333333,0,0,25,8.333333333
4.444444444,0,0,2.222222222,6.666666667,0,2.222222222,4.444444444,4.444444444,4.444444444,4.444444444,13.33333333,4.444444444,17.77777778,4.444444444,6.666666667,11.11111111,2.222222222,4.444444444,2.222222222
5.555555556,11.11111111,0,5.555555556,5.555555556,11.11111111,0,0,5.555555556,0,5.555555556,0,0,0,5.555555556,16.66666667,16.66666667,5.555555556,5.555555556,0
0,0,3.703703704,3.703703704,3.703703704,3.703703704,0,7.407407407,18.51851852,3.703703704,0,0,3.703703704,0,11.11111111,18.51851852,0,22.22222222,0,0
0,0,3.125,25,0,0,0,15.625,18.75,6.25,3.125,3.125,0,9.375,0,3.125,3.125,0,6.25,3.125
0,0,0,0,11.76470588,0,0,11.76470588,0,0,0,0,29.41176471,0,41.17647059,0,0,0,0,5.882352941
0,0,0,0,0,0,0,8.333333333,8.333333333,8.333333333,0,0,16.66666667,0,25,0,0,0,33.33333333,0
9.090909091,0,9.090909091,27.27272727,9.090909091,9.090909091,0,0,0,0,0,0,9.090909091,0,0,18.18181818,9.090909091,0,0,0
15,0,0,5,10,10,0,10,15,5,0,10,0,5,0,0,0,15,0,0
27.77777778,0,0,0,5.555555556,0,0,0,16.66666667,5.555555556,5.555555556,0,5.555555556,0,16.66666667,0,0,0,16.66666667,0
0,0,0,0,0,0,0,0,16.66666667,0,0,0,0,0,33.33333333,0,8.333333333,16.66666667,25,0
16,0,0,4,4,20,4,16,12,12,0,0,0,0,0,12,0,0,0,0
0,0,0,0,7.142857143,0,0,7.142857143,50,28.57142857,0,0,0,0,0,0,0,0,0,7.142857143
0,0,0,0,0,6.666666667,0,20,40,6.666666667,0,6.666666667,0,0,0,0,0,13.33333333,6.666666667,0
7.142857143,0,0,0,14.28571429,0,7.142857143,7.142857143,35.71428571,14.28571429,0,0,7.142857143,0,0,0,0,0,7.142857143,0
0,0,0,5.555555556,11.11111111,11.11111111,0,11.11111111,38.88888889,11.11111111,0,5.555555556,0,5.555555556,0,0,0,0,0,0
5,10,0,0,5,5,0,0,20,20,0,10,10,0,0,0,5,5,0,5
0,0,0,0,0,0,0,11.76470588,0,0,0,0,29.41176471,0,41.17647059,0,0,0,11.76470588,5.882352941
7.407407407,0,0,3.703703704,7.407407407,11.11111111,0,14.81481481,14.81481481,11.11111111,0,0,3.703703704,0,3.703703704,11.11111111,3.703703704,7.407407407,0,0
